tweet,index,text,pos,conf
984605862240059397,13,girl,N,0.9746
984605862240059397,20,globally,R,0.9855
984605862240059397,22,tell,V,0.9978
984605862240059397,26,join,V,0.9924
984605862240059397,29,woman,N,0.9955
984605862240059397,31,girl,N,0.9919
984605862240059397,36,demand,V,0.9997
984605862240059397,38,right,N,0.9992
984651154234765312,1,thankfully,R,0.9892
984651154234765312,6,number,N,0.9982
984651154234765312,8,good,A,0.9968
984651154234765312,9,men,N,0.9966
984651154234765312,12,make,V,0.9979
984651154234765312,14,difference,N,0.9995
984651154234765312,26,full,A,0.9886
984651154234765312,27,remark,N,0.9994
984696464206114816,0,number,N,0.9917
984696464206114816,3,migrant,N,0.9986
984696464206114816,23,area,N,0.9992
984696464206114816,26,massive,A,0.9918
984696464206114816,27,opportunity,N,0.9979
984696464206114816,29,city,N,0.9932
984696464206114816,31,yet,R,0.9662
984696464206114816,32,also,R,0.9914
984696464206114816,34,significant,A,0.9907
984696464206114816,35,challenge,N,0.9991
984741771577122816,2,woman,N,0.9963
984741771577122816,4,die,V,0.9983
984741771577122816,6,pregnancy,N,0.9946
984741771577122816,8,childbirth,N,0.9958
984741771577122816,9,today,N,0.9983
984741771577122816,13,could,V,0.9886
984741771577122816,14,prevent,V,0.9993
984741771577122816,17,death,N,0.9989
984741771577122816,19,tell,V,0.9979
984741771577122816,23,join,V,0.9946
984741771577122816,26,woman,N,0.9953
984741771577122816,31,demand,V,0.9996
984741771577122816,33,right,N,0.9992
984741771577122816,37,wellbeing,N,0.9792
984787086615171072,1,powerful,A,0.9803
984787086615171072,2,men,N,0.9968
984787086615171072,5,get,V,0.9996
984787086615171072,6,away,R,0.9816
984787086615171072,9,action,N,0.9992
984787086615171072,11,woman,N,0.9805
984792859038699520,6,people,N,0.9993
984792859038699520,7,still,R,0.9969
984792859038699520,10,access,N,0.9979
984792859038699520,13,internet,N,0.9658
984792859038699520,18,woman,N,0.9803
984792859038699520,20,girl,N,0.9867
984794845226127361,17,collection,N,0.9998
984794845226127361,19,story,N,0.9884
984794845226127361,22,programme,N,0.9979
984794845226127361,24,partner,N,0.9715
984799036761927680,4,cannot,V,0.9893
984799036761927680,5,solve,V,0.9984
984799036761927680,7,problem,N,0.9879
984799036761927680,13,stand,V,0.9923
984799036761927680,15,woman,N,0.9605
984799036761927680,21,actress,N,0.985
984801729731579904,3,policy,N,0.9964
984801729731579904,7,circumstance,N,0.9887
984801729731579904,12,search,N,0.9809
984801729731579904,13,assistance,N,0.9983
984801729731579904,16,program,N,0.9991
984801729731579904,19,education,N,0.9996
984801729731579904,22,augment,V,0.9984
984801729731579904,24,skill,N,0.9948
984801729731579904,27,employment,N,0.9951
984803999953154048,4,momentum,N,0.9993
984803999953154048,9,must,V,0.9835
984803999953154048,11,harness,V,0.9748
984803999953154048,13,say,V,0.9904
984803999953154048,19,continue,V,0.9991
984803999953154048,21,improve,V,0.9968
984808185591730176,7,focus,V,0.9841
984808185591730176,10,root,N,0.9931
984808185591730176,13,conflict,N,0.9961
984808185591730176,15,send,V,0.9995
984808185591730176,17,girl,N,0.9961
984808185591730176,22,equal,A,0.992
984808185591730176,23,access,N,0.9946
984808790980747264,1,exec,N,0.9909
984808790980747264,17,launch,N,0.9883
984808790980747264,28,security,N,0.9779
984830378119716864,4,meet,V,0.9993
984830378119716864,12,service,N,0.9942
984830378119716864,16,see,V,0.9968
984832374440693760,0,meet,V,0.9958
984832374440693760,2,new,A,0.995
984832374440693760,4,coordinator,N,0.9981
984832374440693760,6,spokesperson,N,0.9675
984832374440693760,10,harassment,N,0.9975
984832374440693760,13,form,N,0.9957
984832374440693760,15,discrimination,N,0.9871
984847471733026817,2,know,V,0.9996
984847471733026817,4,woman,N,0.9948
984847471733026817,9,decision-making,N,0.995
984847471733026817,10,level,N,0.9808
984847471733026817,16,labour,N,0.9889
984847471733026817,20,area,N,0.9736
984847471733026817,22,technology,N,0.9919
984847471733026817,30,event,N,0.983
984847471733026817,33,read,V,0.9897
984865627142844416,5,support,V,0.9824
984865627142844416,8,breastfeed,V,0.9927
984865627142844416,16,risk,N,0.9797
984865627142844416,18,feed,V,0.9623
984865627142844416,19,bottle,N,0.9852
984865627142844416,21,teat,N,0.9762
984866010950963201,6,thank,V,0.9698
984866230766067713,5,people,N,0.9992
984866230766067713,7,mainly,R,0.9817
984866230766067713,8,young,A,0.9991
984866230766067713,9,woman,N,0.9965
984866230766067713,13,textile,N,0.9941
984866230766067713,16,factory,N,0.9878
984866230766067713,23,sector,N,0.9987
984877675327221760,0,thank,V,0.9746
984877675327221760,5,speak,V,0.9984
984877675327221760,8,encourage,V,0.9907
984877675327221760,9,others,N,0.9802
984877675327221760,16,voice,N,0.9977
984890343203237888,3,deny,V,0.9943
984890343203237888,4,woman,N,0.9806
984890343203237888,7,fully,R,0.9789
984890343203237888,8,participate,V,0.9885
984890343203237888,11,economy,N,0.9792
984890343203237888,12,threaten,V,0.9783
984890343203237888,13,achievement,N,0.9954
984890343203237888,19,new,A,0.9922
984915324326817792,11,participant,N,0.9987
984915324326817792,18,continue,V,0.9993
984922957645574144,2,director,N,0.9928
984922957645574144,8,event,N,0.9997
984922957645574144,13,action,N,0.9887
984922957645574144,20,security,N,0.9699
984922957645574144,22,full,A,0.9886
984922957645574144,23,remark,N,0.9994
984968250902634496,6,work,V,0.9927
984968250902634496,8,pass,V,0.9949
984968250902634496,10,bill,N,0.9953
984968250902634496,12,ensure,V,0.9997
984968250902634496,14,min,N,0.9959
984968250902634496,18,representation,N,0.9968
984968250902634496,20,governance,N,0.9955
984968250902634496,22,check,V,0.9978
984991559308410880,5,advice,N,0.999
984991559308410880,10,young,A,0.9987
984991559308410880,11,woman,N,0.9974
984991559308410880,14,believe,V,0.9995
984991559308410880,19,world,N,0.9613
984991559308410880,20,need,V,0.9973
984991559308410880,22,voice,N,0.9993
985008212544978944,5,ambassador,N,0.9809
985008212544978944,14,work,N,0.9979
985008212544978944,19,marriage,N,0.9971
985013543316672512,2,voice,N,0.9982
985013543316672512,8,workload,N,0.9602
985013543316672512,10,involve,V,0.9878
985013543316672512,14,generation,N,0.9988
985013543316672512,17,right,N,0.9981
985013543316672512,20,conversation,N,0.9997
985013543316672512,26,way,N,0.9829
985013543316672512,32,right,N,0.9961
985013543316672512,35,day,N,0.9995
985058849576116225,7,week,N,0.9977
985058849576116225,9,talk,V,0.9988
985058849576116225,17,right,N,0.9981
985058849576116225,20,equality,N,0.9984
985058849576116225,23,full,A,0.9646
985058849576116225,24,remark,N,0.9996
985104150101929984,0,globally,R,0.9657
985104150101929984,6,twice,R,0.9662
985104150101929984,9,unpaid,A,0.9857
985104150101929984,10,care,N,0.9875
985104150101929984,13,work,N,0.9981
985104150101929984,15,men,N,0.9911
985104150101929984,19,step,V,0.9953
985104150101929984,23,guy,N,0.995
985128633663737857,6,support,V,0.9875
985128633663737857,7,local,A,0.9856
985128633663737857,8,organization,N,0.999
985128633663737857,9,bridge,V,0.9991
985128633663737857,11,gender,N,0.9879
985128633663737857,12,gap,N,0.9877
985128633663737857,15,public,A,0.9668
985128633663737857,16,position,N,0.9991
985149456646582275,1,voice,N,0.9974
985149456646582275,4,let,V,0.9991
985149456646582275,6,know,V,0.9879
985149456646582275,9,healthcare,N,0.9911
985149456646582275,16,create,V,0.9997
985149456646582275,21,advocacy,N,0.968
985149456646582275,22,agenda,N,0.9871
985149456646582275,25,help,V,0.9947
985149456646582275,26,save,V,0.9895
985149456646582275,28,life,N,0.9934
985149456646582275,30,woman,N,0.9823
985149456646582275,33,world,N,0.9843
985194757797371905,4,girl,N,0.9641
985194757797371905,6,health,N,0.9853
985194757797371905,13,education,N,0.9966
985194757797371905,18,cycle,N,0.9988
985194757797371905,20,poverty,N,0.9787
985194757797371905,22,action,N,0.9875
985240048730861570,8,undervalued,A,0.967
985240048730861570,22,gender,N,0.9981
985240048730861570,29,speak,V,0.9795
985240048730861570,33,equality,N,0.9984
985285339416801281,2,indigenous,A,0.9838
985285339416801281,3,woman,N,0.999
985285339416801281,6,coffee,N,0.9934
985285339416801281,16,conflict,N,0.9993
985285339416801281,19,rural,A,0.9794
985285339416801281,20,area,N,0.9984
985285339416801281,24,ruin,N,0.9778
985290171829686273,3,look,V,0.9958
985290171829686273,6,participate,V,0.9999
985290171829686273,11,participant,N,0.9971
985290171829686273,15,country,N,0.9993
985290171829686273,17,intensify,V,0.9978
985330635438022657,3,discuss,V,0.9992
985330635438022657,6,still,R,0.9957
985330635438022657,9,gender,N,0.988
985330635438022657,10,parity,N,0.9973
985330635438022657,14,system,N,0.9869
985330635438022657,19,walk,V,0.9992
985330635438022657,23,achieve,V,0.9997
985375930645450753,9,state,N,0.9912
985375930645450753,11,say,V,0.9665
985375930645450753,15,girl,N,0.9959
985375930645450753,18,say,V,0.9665
985375930645450753,29,big,A,0.9895
985421230785384448,1,budgeting,N,0.9978
985421230785384448,3,strengthen,V,0.9999
985421230785384448,5,capacity,N,0.9993
985421230785384448,7,local,A,0.9803
985421230785384448,8,government,N,0.9982
985421230785384448,10,integrate,V,0.9929
985421230785384448,12,priority,N,0.9954
985421230785384448,19,programme,N,0.9939
985421230785384448,21,find,V,0.9973
985421230785384448,26,new,A,0.9877
985466528547115008,1,access,N,0.9929
985466528547115008,4,connectivity,N,0.9963
985466528547115008,8,provision,N,0.999
985466528547115008,11,literacy,N,0.9993
985466528547115008,14,reduce,V,0.9992
985466528547115008,18,inequality,N,0.9943
985466528547115008,26,gender,N,0.9966
985466528547115008,27,gap,N,0.9967
985511845481021440,1,need,V,0.9998
985511845481021440,3,voice,N,0.9991
985511845481021440,5,help,V,0.9982
985511845481021440,7,reach,V,0.9714
985511845481021440,10,woman,N,0.9919
985511845481021440,12,girl,N,0.9859
985511845481021440,14,tell,V,0.9997
985511845481021440,21,healthcare,N,0.9954
985534364040728576,6,start,V,0.9873
985534364040728576,10,together,R,0.9664
985534364040728576,15,programme,N,0.9984
985557139082145792,1,movement,N,0.9879
985557139082145792,7,woman,N,0.9688
985557139082145792,8,activist,N,0.9621
985557139082145792,11,join,V,0.9944
985557139082145792,13,woman,N,0.9962
985557139082145792,18,shin,V,0.9899
985557139082145792,20,spotlight,N,0.9994
985557139082145792,22,sexual,A,0.9879
985557139082145792,23,harassment,N,0.9994
985602435367473156,2,need,V,0.9938
985602435367473156,7,corridor,N,0.9983
985602435367473156,11,politics,N,0.9938
985602435367473156,21,work,V,0.9926
985602435367473156,23,include,V,0.9993
985602435367473156,25,woman,N,0.9966
985602435367473156,27,decision,N,0.9965
985602435367473156,28,make,V,0.9805
985602435367473156,29,process,N,0.9991
985609518951395330,0,happy,A,0.9779
985609518951395330,1,birthday,N,0.9913
985609518951395330,9,thank,V,0.9827
985609518951395330,19,equality,N,0.9974
985647735918428161,2,migration,N,0.9928
985647735918428161,12,realize,V,0.9968
985647735918428161,14,learn,V,0.9608
985693005276262400,1,sexual,A,0.9885
985693005276262400,4,violence,N,0.9949
985693005276262400,7,learn,V,0.9608
985693005276262400,12,achieve,V,0.9976
985693005276262400,15,survivor,N,0.9985
985738322088792065,8,implement,V,0.9914
985738322088792065,10,project,N,0.9988
985738322088792065,14,gender,N,0.9879
985738322088792065,15,gap,N,0.9877
985738322088792065,18,public,A,0.9668
985738322088792065,19,position,N,0.9999
985783628998303744,8,society,N,0.9969
985783628998303744,11,government,N,0.9928
985783628998303744,15,sector,N,0.999
985783628998303744,20,join,V,0.967
985783628998303744,22,conversation,N,0.9999
985828933772988416,11,equality,N,0.9984
985874240980377601,6,issue,N,0.9955
985874240980377601,7,kick,V,0.9611
985874240980377601,9,today,N,0.9919
985874240980377601,11,meet,V,0.9958
985874240980377601,13,indigenous,A,0.9717
985874240980377601,16,activist,N,0.9893
985874240980377601,19,speak,V,0.9964
985874240980377601,23,right,N,0.9994
985880804621504512,1,debate,N,0.9962
985880804621504512,2,start,V,0.9925
985880804621504512,7,council,N,0.9948
985880804621504512,13,security,N,0.9964
985880804621504512,15,prevent,V,0.9879
985880804621504512,16,sexual,A,0.9933
985880804621504512,17,violence,N,0.9986
985880804621504512,19,conflict,N,0.9961
985880804621504512,24,equality,N,0.9961
985890680177381377,0,survivor,N,0.9976
985890680177381377,2,sexual,A,0.9751
985890680177381377,5,crime,N,0.9957
985890680177381377,14,evidence,N,0.9653
985890680177381377,22,change,V,0.9794
985892042046869504,10,actor,N,0.9975
985892042046869504,16,impunity,N,0.9767
985892042046869504,18,let,V,0.9986
985892042046869504,20,intensify,V,0.9969
985892042046869504,22,effort,N,0.9897
985892075311960064,5,violence,N,0.9992
985892075311960064,7,conflict,N,0.9951
985892075311960064,16,crime,N,0.9889
985892075311960064,19,demand,V,0.9754
985892075311960064,20,urgent,A,0.9924
985892075311960064,21,attention,N,0.9996
985895807005216768,1,woman,N,0.9927
985895807005216768,4,amazing,A,0.9902
985895807005216768,5,job,N,0.9934
985895807005216768,6,fight,V,0.9991
985895807005216768,9,right,N,0.9965
985895807005216768,11,help,V,0.9999
985895807005216768,13,heal,V,0.9787
985895807005216768,16,trauma,N,0.9994
985898466558791680,9,gender,N,0.9901
985898466558791680,10,dynamic,N,0.9976
985898466558791680,13,root,N,0.9931
985898466558791680,16,conflict,N,0.9921
985898466558791680,19,need,V,0.991
985898466558791680,22,conflict,N,0.9993
985898466558791680,23,analysis,N,0.9953
985901862753841153,3,victim,N,0.9952
985901862753841153,5,give,V,0.9862
985901862753841153,8,unique,A,0.9939
985901862753841153,10,destructive,A,0.9963
985901862753841153,11,power,N,0.9975
985901862753841153,16,address,V,0.9982
985901862753841153,21,sexual,A,0.9933
985901862753841153,22,violence,N,0.9986
985901862753841153,24,conflict,N,0.9961
985901862753841153,29,equality,N,0.9961
985902953860157440,2,discrimination,N,0.9996
985902953860157440,5,invisible,A,0.992
985902953860157440,6,driver,N,0.9999
985902953860157440,9,crime,N,0.9991
985902953860157440,11,sexual,A,0.9884
985902953860157440,12,violence,N,0.999
985902953860157440,20,address,V,0.9982
985902953860157440,24,sexual,A,0.9878
985902953860157440,25,violence,N,0.9986
985902953860157440,27,conflict,N,0.9974
985908234815987712,7,let,V,0.999
985908234815987712,9,also,R,0.9966
985908234815987712,10,highlight,V,0.9894
985908234815987712,12,increased,A,0.9811
985908234815987712,13,vigilance,N,0.999
985908234815987712,15,show,V,0.9835
985908234815987712,18,peacekeeper,N,0.9777
985908234815987712,21,woman,N,0.9936
985909673139359744,3,survivor,N,0.9984
985909673139359744,5,sexual,A,0.9845
985909673139359744,8,crime,N,0.9957
985909673139359744,17,evidence,N,0.9653
985924016883011585,4,let,V,0.9991
985924016883011585,4,let,V,0.9991
985924016883011585,12,patience,N,0.9923
985924016883011585,12,patience,N,0.9923
985924016883011585,15,make,V,0.9995
985924016883011585,15,make,V,0.9995
985924016883011585,19,gender-equal,N,0.9952
985924016883011585,19,gender-equal,N,0.9952
985924016883011585,22,say,V,0.9934
985924016883011585,22,say,V,0.9934
985934978952331264,5,country,N,0.9989
985934978952331264,11,gender,N,0.9966
985934978952331264,13,gap,N,0.9895
985935268288040962,9,continue,V,0.9967
985935268288040962,11,global,A,0.9824
985935268288040962,12,campaign,N,0.9991
985935268288040962,14,eliminate,V,0.9972
985935268288040962,15,violence,N,0.9918
985935268288040962,17,woman,N,0.9672
985935268288040962,19,girl,N,0.9956
985935268288040962,21,join,V,0.9979
985936529758543880,2,lose,V,0.9999
985936529758543880,4,land,N,0.9802
985936529758543880,7,lose,V,0.9999
985936529758543880,9,identity,N,0.9976
985936529758543880,15,join,V,0.9966
985936529758543880,18,speak,V,0.9951
985936529758543880,21,indigenous,A,0.987
985948255807856640,7,recent,A,0.9952
985948255807856640,8,case,N,0.9996
985948255807856640,10,sexual,A,0.9884
985948255807856640,11,violence,N,0.9986
985948255807856640,13,woman,N,0.9672
985948255807856640,15,girl,N,0.9839
985948255807856640,19,read,V,0.99
985948255807856640,21,full,A,0.9733
985948255807856640,22,statement,N,0.9987
985969465618849797,7,education,N,0.9876
985969465618849797,10,power,N,0.9944
985969465618849797,14,power,N,0.9922
985969465618849797,18,change,V,0.9951
985969465618849797,20,perspective,N,0.9925
985969519511384064,10,activism,N,0.9899
985969519511384064,11,movement,N,0.9979
985969519511384064,19,take,V,0.9624
985969519511384064,20,place,N,0.971
985982573494009858,1,democracy,N,0.975
985982573494009858,6,equality,N,0.988
985982573494009858,20,close,V,0.9609
985982573494009858,22,gender,N,0.9879
985982573494009858,23,gap,N,0.9877
985982573494009858,25,politics,N,0.9953
986002128073363458,6,modern,A,0.9924
986002128073363458,7,day,N,0.9988
986002128073363458,8,hero,N,0.9756
986002128073363458,11,model,N,0.9875
986002128073363458,13,pave,V,0.9989
986002128073363458,18,education,N,0.981
986002128073363458,20,indigenous,A,0.9819
986002128073363458,21,community,N,1.0
986055407142690816,0,meet,V,0.9885
986055407142690816,4,woman,N,0.9744
986055407142690816,6,win,V,0.9996
986055407142690816,11,year,N,0.9948
986100710986182656,3,empowerment,N,0.9799
986100710986182656,8,sustainable,A,0.9749
986100710986182656,9,energy,N,0.9985
986100710986182656,11,take,V,0.9848
986100710986182656,14,find,V,0.9959
986100710986182656,18,expert,N,0.9979
986146022266146816,2,know,V,0.9995
986146022266146816,4,defend,V,0.9997
986146022266146816,6,right,N,0.9988
986146022266146816,8,refugee,N,0.9971
986146022266146816,10,immigrant,N,0.9839
986146022266146816,12,maybe,R,0.9656
986183991895187456,0,join,V,0.9975
986183991895187456,4,celebrate,V,0.9966
986183991895187456,5,indigenous,A,0.9899
986183991895187456,6,woman,N,0.9997
986183991895187456,9,world,N,0.9747
986183991895187456,11,speak,V,0.9951
986183991895187456,15,right,N,0.9994
986231643009703936,5,country,N,0.9976
986231643009703936,6,rich,A,0.9835
986231643009703936,11,use,V,0.9984
986231643009703936,13,budget,N,0.9995
986231643009703936,15,make,V,0.9994
986231643009703936,17,difference,N,0.9991
986231643009703936,20,life,N,0.9994
986231643009703936,22,woman,N,0.9854
986232198570369024,12,benefit,N,0.9926
986242029364699136,16,zone,N,0.9818
986242029364699136,20,share,V,0.9961
986242029364699136,22,dialogue,N,0.9979
986271132423802882,1,want,V,0.9987
986271132423802882,2,right,N,0.9898
986271132423802882,5,want,V,0.9989
986271132423802882,6,representation,N,0.9898
986271132423802882,9,want,V,0.9991
986271132423802882,10,resource,N,0.9942
986271132423802882,12,today,N,0.9955
986271132423802882,19,share,V,0.9682
986271132423802882,21,importance,N,0.9961
986271132423802882,23,take,V,0.9769
986271132423802882,25,action,N,0.9989
986275651522039809,2,director,N,0.992
986275651522039809,4,statement,N,0.9614
986275651522039809,7,recent,A,0.9934
986275651522039809,8,case,N,0.9996
986275651522039809,10,sexual,A,0.9884
986275651522039809,11,violence,N,0.9986
986275651522039809,13,woman,N,0.9672
986275651522039809,15,girl,N,0.9839
986281935948406784,3,need,V,0.977
986281935948406784,4,woman,N,0.9787
986281935948406784,6,politics,N,0.9953
986281935948406784,9,need,V,0.9955
986281935948406784,10,woman,N,0.9853
986281935948406784,15,life,N,0.9884
986281935948406784,16,represent,V,0.9972
986281935948406784,19,decision,N,0.9982
986281935948406784,20,make,V,0.9805
986281935948406784,21,process,N,0.9987
986281935948406784,23,hear,V,0.9911
986281935948406784,27,expert,N,0.999
986308381693677571,5,wait,V,0.9998
986312097205309443,0,today,N,0.9964
986312097205309443,13,panel,N,0.9959
986312097205309443,14,discussion,N,0.9957
986312097205309443,18,woman,N,0.9748
986338075713384449,3,want,V,0.9996
986338075713384449,19,political,A,0.9604
986338075713384449,20,process,N,0.9998
986338075713384449,26,event,N,0.9985
986344038264659973,9,pleasure,N,0.9914
986344038264659973,11,meet,V,0.999
986344038264659973,19,glad,A,0.994
986357409663868928,1,innovative,A,0.988
986357409663868928,2,prevention,N,0.9995
986357409663868928,8,violence,N,0.9924
986357409663868928,10,woman,N,0.9803
986357409663868928,12,election,N,0.9976
986357409663868928,15,globally,R,0.9704
986358861568278528,3,enable,V,0.9904
986358861568278528,4,political,A,0.9634
986358861568278528,5,participation,N,0.9999
986358861568278528,11,focus,N,0.9928
986358861568278528,14,event,N,0.9943
986372516921921536,1,put,V,0.9931
986372516921921536,2,violence,N,0.9872
986372516921921536,6,shadow,N,0.9817
986372516921921536,10,spotlight,N,0.9998
986372516921921536,14,impunity,N,0.9782
986372516921921536,18,take,V,0.9975
986372516921921536,19,action,N,0.991
986372516921921536,22,right,N,0.9992
986395161688203265,9,participate,V,0.9855
986395161688203265,12,panel,N,0.9959
986395161688203265,13,discussion,N,0.9957
986395161688203265,17,woman,N,0.9748
986463101057994752,2,imagine,V,0.9979
986463101057994752,5,would,V,0.9994
986463101057994752,9,take,V,0.9972
986463101057994752,14,health,N,0.9987
986463101057994752,18,item,N,0.9941
986463101057994752,20,also,R,0.9884
986463101057994752,21,flee,V,0.9979
986463101057994752,23,conflict,N,0.9995
986463101057994752,27,migration,N,0.9962
986463101057994752,30,feminist,A,0.9652
986463101057994752,31,issue,N,0.9991
986508404557524992,1,stand,V,0.9873
986508404557524992,4,right,N,0.992
986508404557524992,5,activist,N,0.9908
986508404557524992,14,hear,V,0.9678
986553709797703680,0,last,A,0.9964
986553709797703680,1,week,N,0.9987
986553709797703680,3,register,V,0.9969
986553709797703680,15,phase,N,0.9989
986553709797703680,38,info,N,0.9948
986573088727977985,4,security,N,0.9777
986573088727977985,5,council,N,0.9854
986573088727977985,6,debate,N,0.9811
986573088727977985,8,sexual,A,0.9878
986573088727977985,9,violence,N,0.9986
986573088727977985,11,conflict,N,0.9933
986573088727977985,14,vulnerability,N,0.9995
986573088727977985,16,woman,N,0.9634
986573088727977985,18,girl,N,0.9839
986599017315528705,1,publication,N,0.9975
986599017315528705,3,prevent,V,0.9852
986599017315528705,4,violence,N,0.9952
986599017315528705,6,woman,N,0.9803
986599017315528705,8,election,N,0.9988
986599017315528705,11,programming,N,0.9984
986599017315528705,15,jointly,R,0.9931
986599017315528705,20,bring,V,0.9977
986599017315528705,24,scourge,N,0.9961
986599017315528705,26,violence,N,0.9786
986599017315528705,28,woman,N,0.9803
986599017315528705,30,election,N,0.9989
986610108842041344,3,today,N,0.9964
986610108842041344,6,woman,N,0.9971
986610108842041344,8,ever,R,0.9777
986610108842041344,17,market,N,0.9944
986610108842041344,21,woman,N,0.9656
986610108842041344,26,equal,A,0.9753
986610991860535297,5,voice,N,0.9981
986610991860535297,8,process,N,0.9991
986610991860535297,10,affect,V,0.9954
986610991860535297,12,life,N,0.9911
986610991860535297,16,aspect,N,0.9995
986610991860535297,20,girl,N,0.9911
986611016543895552,3,read,V,0.9882
986611016543895552,5,full,A,0.9869
986611016543895552,6,statement,N,0.999
986611016543895552,9,recent,A,0.9934
986611016543895552,10,case,N,0.9996
986611016543895552,12,sexual,A,0.9884
986611016543895552,13,violence,N,0.9986
986611016543895552,15,woman,N,0.9672
986611016543895552,17,girl,N,0.9839
986622427957522434,2,indigenous,A,0.9755
986622427957522434,3,representative,N,0.9998
986622427957522434,4,come,V,0.9972
986622427957522434,5,together,R,0.9824
986622427957522434,13,highlight,V,0.9909
986622427957522434,16,indigenous,A,0.9762
986622427957522434,17,woman,N,0.9966
986622427957522434,18,activist,N,0.9982
986635953157664768,6,need,V,0.9986
986635953157664768,16,girl,N,0.9915
986635953157664768,18,health,N,0.9853
986635953157664768,22,force,V,0.9724
986644319170891777,8,generation,N,0.9999
986644319170891777,10,woman,N,0.9803
986644319170891777,13,family,N,0.9976
986644319170891777,15,go,V,0.9993
986644319170891777,17,school,N,0.9754
986644319170891777,21,use,V,0.9961
986644319170891777,23,education,N,0.9999
986644319170891777,25,advance,V,0.9707
986644319170891777,26,rural,A,0.965
986644319170891777,28,right,N,0.9996
986658954053857285,5,indigenous,A,0.9901
986658954053857285,6,woman,N,0.999
986658954053857285,8,bad,A,0.9747
986658954053857285,10,outcome,N,0.9926
986658954053857285,12,find,V,0.9969
986658954053857285,16,new,A,0.999
986658954053857285,17,fact,N,0.9732
986658954053857285,18,sheet,N,0.9921
986658954053857285,22,develop,V,0.9955
986682076786315265,1,congratulate,V,0.9972
986682076786315265,9,approval,N,0.9993
986682076786315265,12,new,A,0.9932
986682076786315265,13,law,N,0.9903
986682076786315265,16,advance,V,0.9698
986682076786315265,18,empowerment,N,0.9815
986682076786315265,21,sphere,N,0.9958
986682076786315265,23,find,V,0.9985
986687918726176775,3,know,V,0.9644
986687918726176775,5,policy,N,0.9798
986687918726176775,7,men,N,0.9807
986687918726176775,10,differently,R,0.9972
986687918726176775,12,help,V,0.9965
986687918726176775,13,government,N,0.9662
986687918726176775,14,make,V,0.9892
986687918726176775,15,good,A,0.9967
986687918726176775,16,budget,N,0.9977
986687918726176775,17,choice,N,0.974
986687918726176775,19,improve,V,0.9984
986687963361923075,5,know,V,0.9997
986687963361923075,10,country,N,0.9989
986687963361923075,13,world,N,0.9658
986687963361923075,17,budgeting,N,0.9931
986697534486740994,7,announce,V,1.0
986697534486740994,10,anniversary,N,0.9907
986697534486740994,15,join,V,0.9999
986697534486740994,18,collectively,R,0.9894
986697549728935936,6,announce,V,0.9986
986697549728935936,13,director,N,0.9986
986697549728935936,19,name,V,0.9888
986704708176957441,5,see,V,0.9603
986704708176957441,12,woman,N,0.999
986704708176957441,18,say,V,0.9992
986704708176957441,20,right,N,0.9935
986730681060528129,3,promote,V,0.9688
986730681060528129,4,men,N,0.9916
986730681060528129,6,ally,N,0.9966
986730681060528129,8,gender,N,0.9761
986730681060528129,9,equality,N,0.9989
986730681060528129,13,driver,N,0.9998
986730681060528129,16,work,N,0.9976
986730681060528129,18,thank,V,0.9832
986730681060528129,22,name,V,0.9997
986734899410472966,0,education,N,0.9923
986734899410472966,6,join,V,0.9684
986734899410472966,11,equal,A,0.9971
986734899410472966,12,access,N,0.9946
986734899410472966,16,indigenous,A,0.9957
986734899410472966,17,woman,N,0.9992
986734899410472966,19,girl,N,0.9965
986780190180331521,1,young,A,0.9974
986780190180331521,2,woman,N,0.9969
986780190180331521,4,men,N,0.9933
986780190180331521,7,world,N,0.9843
986780190180331521,12,equality,N,0.9978
986780190180331521,14,join,V,0.9995
986780190180331521,24,action,N,0.9968
986825491092049920,6,decision-makers,N,0.9966
986825491092049920,9,come,V,0.9996
986825491092049920,15,health,N,0.9964
986825491092049920,17,right,N,0.9905
986870785720705025,1,would,V,0.9997
986870785720705025,6,outsider,N,0.994
986870785720705025,7,claim,V,0.9986
986870785720705025,9,land,N,0.9954
986870785720705025,11,develop,V,0.9999
986870785720705025,14,ask,V,0.9993
986870785720705025,19,woman,N,0.9983
986870785720705025,20,mobilize,V,0.9966
986870785720705025,22,community,N,0.9991
986870785720705025,24,take,V,0.999
986870785720705025,27,rightfully,R,0.9961
986916090394693632,1,threat,N,0.9775
986916090394693632,4,land,N,0.9941
986916090394693632,6,security,N,0.9876
986916090394693632,9,environment,N,0.996
986916090394693632,12,activist,N,0.9895
986916090394693632,15,community,N,0.9998
986916090394693632,20,speak,V,0.9978
986916090394693632,24,right,N,0.9994
986927233678929925,3,recently,R,0.9919
986927233678929925,5,country,N,0.9989
986927233678929925,6,commit,V,0.9982
986927233678929925,9,number,N,0.9997
986927233678929925,19,see,V,0.9677
986946305619562496,2,director,N,0.997
986946305619562496,7,name,V,0.9921
986946305619562496,17,leadership,N,0.9989
986946305619562496,20,men,N,0.9916
986946305619562496,22,ally,N,0.9966
986946305619562496,24,gender,N,0.9761
986946305619562496,25,equality,N,0.9984
986962681671372800,1,awareness,N,0.973
986962681671372800,7,local,A,0.9893
986962681671372800,8,government,N,0.9942
986962681671372800,9,work,V,0.9979
986962681671372800,13,right,N,0.9793
986962681671372800,20,org,N,0.9789
986962681671372800,21,prove,V,0.988
986962681671372800,23,woman,N,0.9948
986976791867904000,0,today,N,0.9973
